year_start,treated_index,synth_index,gap,pool_id,pool_label,treated_code,treated_name,treatment_status,unit_role,industry,pre_mspe
2017,112.77082555098991,131.33600515916763,-18.565179608177715,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Population,0.04124763821908673
2018,115.04482629809489,135.13569474056592,-20.090868442471034,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Population,0.04124763821908673
2011,97.59679572763685,100.51123106881482,-2.9144353411779775,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2012,103.20427236315086,100.28983897838089,2.9144333847699784,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2013,100.00000000000001,99.99999999998278,1.723776676954003e-11,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2014,104.8731642189586,100.20324967419141,4.669914544767195,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2015,102.40320427236315,98.00465766340504,4.398546608958114,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2016,108.74499332443258,101.70043129031525,7.044562034117334,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2017,109.47930574098798,102.33228655177867,7.147019189209317,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2018,101.93591455273697,103.75859679240065,-1.8226822396636777,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.493927656084495
2011,81.770460510618,81.6568233961722,0.11363711444579394,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2012,86.30398472918158,86.41762150820459,-0.11363677902301106,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2013,100,100.0000000000024,-2.4016344468691386e-12,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2014,104.50966356478168,115.93396815314267,-11.424304588360997,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2015,107.73085182534001,127.34648752310656,-19.61563569776655,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2016,116.70245764733954,142.07631044883573,-25.373852801496184,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2017,121.59389167263184,144.31905961721031,-22.725167944578473,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2018,128.70436649964208,149.1843576791211,-20.479991179479015,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.012913355663145557
2011,101.29870129870129,100.41272119786672,0.8859801008345727,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2012,100.92764378478664,101.81362389596985,-0.8859801111832155,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2013,100,99.99999999999366,6.338041202980094e-12,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2014,103.3395176252319,104.16056336648545,-0.8210457412535419,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2015,114.47124304267162,101.47931487176935,12.99192817090227,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2016,128.57142857142856,105.04266744369161,23.528761127736942,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2017,130.05565862708718,107.98069010959577,22.074968517491413,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2018,133.58070500927644,112.90756685320227,20.673138156074174,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,0.7849607482435312
2011,108.18939115521253,112.51822082803345,-4.328829672820916,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2012,106.84490995957368,102.51552282356877,4.329387136004911,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2013,100,99.99999999474488,5.25511723026284e-9,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2014,93.20715423251255,111.84929850134218,-18.642144268829625,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2015,90.66213401935563,131.73125409742542,-41.06912007806979,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2016,84.90444689452406,122.97229532154071,-38.067848427016656,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2017,91.87798603454613,127.31318346738708,-35.43519743284095,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2018,90.62232022540732,130.32241771260843,-39.700097487201106,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,18.741179654849823
2011,95.03033224860393,87.27832998326956,7.752002265334369,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2012,86.79442368727653,94.54643883147408,-7.752015144197543,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2013,100,99.99999999918644,8.135572215905995e-10,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2014,97.98722429793902,110.62934229063139,-12.642117992692363,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2015,100.85974850347516,115.50899958514562,-14.649251081670457,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2016,102.48684263388374,118.20071788919759,-15.713875255313852,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2017,91.71989875858745,121.02277901117645,-29.302880252589006,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2018,106.4762363906633,125.86328672550671,-19.38705033484341,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,60.09363895880862
2011,94.68339307048984,94.3657525440833,0.3176405264065352,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2012,98.26015531660694,98.57780076825611,-0.31764545164917024,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2013,100.00000000000001,99.99999999998391,1.610089839232387e-11,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2014,100.58243727598567,106.19662417471424,-5.614186898728576,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2015,99.34289127837516,110.76121610086935,-11.418324822494185,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2016,100.68697729988054,114.24775572213562,-13.560778422255083,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2017,101.2320788530466,117.51073479730154,-16.278655944254936,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2018,99.8357228195938,123.33250034160923,-23.496777522015435,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.10089706848461305
2011,112.47650586234673,113.35356231885906,-0.8770564565123351,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2012,111.87684596795847,110.9997895734081,0.8770563945503795,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2013,100,99.9999999999991,8.952838470577262e-13,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2014,104.2960708851696,128.3411578724482,-24.04508698727861,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2015,118.22026313434172,137.87335669697055,-19.653093562628825,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2016,91.94934216414572,144.19114795530123,-52.241805791155514,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2017,88.27530654255794,152.85844695472812,-64.58314041217018,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2018,92.47292580327576,163.15552821921824,-70.68260241594248,P2,All Australia exc. NSW,117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,0.7692279735658423
2011,94.51939664705621,95.66034975515507,-1.1409531080988558,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2012,98.650860352988,97.50990719021011,1.1409531627778904,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2013,100,99.99999999997327,2.673061771929497e-11,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2014,100.32733224222586,103.67357874121184,-3.346246498985977,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2015,102.9282965453178,105.82154313375828,-2.8932465884404763,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2016,108.92643871367277,115.1809819011692,-6.254543187496438,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2017,111.03640465342592,119.71196895817255,-8.67556430474663,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2018,111.47432211261999,125.19653786804463,-13.722215755424642,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.3017740572666552
2011,94.76415094339622,95.88925176839709,-1.125100825000871,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2012,97.45283018867924,96.32772141913921,1.1251087695400344,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2013,100,99.99999999983692,1.630837687116582e-10,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2014,104.62264150943396,104.23479501170955,0.3878464977244107,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2015,110.51886792452831,105.97786949875442,4.540998425773893,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2016,122.35849056603772,110.36940863908012,11.989081926957596,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2017,122.0754716981132,112.14849755126151,9.926974146851691,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2018,119.81132075471697,115.97725696767957,3.834063787037408,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.2658608048567652
2011,93.1445603576751,90.43246103543285,2.7120993222422527,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2012,90.01490312965723,92.72684441596824,-2.711941286311017,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2013,100,99.99999999987614,1.2386180969770066e-10,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2014,105.66318926974662,99.31562850103778,6.347560768708846,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2015,108.64381520119223,98.06349480620017,10.580320394992057,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2016,120.4172876304024,102.43732895890862,17.979958671493776,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2017,126.22950819672131,103.68300814700545,22.54650004971586,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2018,129.50819672131146,111.89231844972976,17.615878271581707,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.35505413705257
2011,102.47234873129473,103.71747044401161,-1.2451217127168803,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2012,103.57839947950555,102.33327762928351,1.2451218502220343,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2013,100,99.99999999990507,9.492850949754938e-11,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2014,101.95185426154846,100.4650673667668,1.486786894781659,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2015,102.40728692257646,98.33041428156037,4.076872641016095,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2016,104.4892648015615,102.70685280467205,1.7824119968894507,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2017,107.93754066363046,106.60179420852963,1.335746455100832,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2018,102.34222511385816,107.80552337671008,-5.4632982628519215,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.5503282506896796
2011,95.35086989095147,95.34346552498701,0.00740436596446159,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2012,97.46940814118038,97.4768019023378,-0.007393761157416634,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2013,100,99.99999999864166,1.3583445479525835e-9,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2014,102.50145675518188,106.12546016721728,-3.6240034120354068,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2015,106.08091234495961,113.3354229281601,-7.254510583200485,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2016,109.6895030383751,120.15020663721778,-10.460703598842684,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2017,115.10447015732956,124.59194696527656,-9.487476807947004,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2018,117.96803462915176,127.78299956035464,-9.81496493120288,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,5.474616969430008e-5
2011,97.65193370165747,91.6959373821555,5.955996319501963,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2012,91.24959376015599,97.20558854254064,-5.95599478238465,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2013,100,99.99999999289852,7.101476739990176e-9,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2014,100.51592460188495,102.29448379677589,-1.7785591948909456,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2015,101.55996100097498,107.0046498172594,-5.444688816284426,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2016,98.44003899902502,106.15304953184523,-7.713010532820206,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2017,104.13755281117972,110.21152958853108,-6.073976777351362,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2018,108.84384140396489,114.28633691961537,-5.442495515650478,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,35.47388300285705
2011,85.95516895282702,87.5195745066819,-1.5644055538548827,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2012,96.3198394111743,94.7554576105439,1.5643818006304002,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2013,100,99.9999999968827,3.1172930903267115e-9,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2014,109.62863834058214,111.28907488852462,-1.6604365479424814,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2015,103.07126129140181,115.55999993136103,-12.488738639959223,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2016,100,118.34276351331663,-18.342763513316626,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2017,108.9595182335229,121.22377452102077,-12.264256287497872,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2018,116.70123787219805,126.06169462531948,-9.360456753121426,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.447327577537808
2011,91.05518873800922,87.17724515013803,3.8779435878711865,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2012,87.13093310078486,91.00902149915248,-3.8780883983676233,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2013,100,99.99999999304768,6.9523196088994155e-9,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2014,93.8769154104896,101.40426413977816,-7.527348729288562,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2015,94.6929114239442,105.96795344699851,-11.275042023054311,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2016,93.70873302603714,110.85502275658976,-17.146289730552624,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2017,93.50940575557495,113.34195100423644,-19.83254524866149,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2018,89.77201943440888,120.26167443883791,-30.48965500442904,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.039008048132406
2011,86.65774207942881,92.23228581767658,-5.574543738247769,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2012,101.30522088353412,95.73072675818267,5.57449412535145,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2013,100,99.99999999994678,5.3219650908431504e-11,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2014,104.26149040606872,110.8752503662027,-6.61375996013399,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2015,116.22043730477465,122.99583285098896,-6.7753955462143125,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2016,103.26305220883535,128.56513597184818,-25.30208376301283,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2017,129.8639000446229,132.67482467553677,-2.81092463091386,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2018,141.99576082106202,141.09238702750105,0.9033737935609736,P2,All Australia exc. NSW,117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,31.075261321607616
2011,95.04137222926859,95.23526081471833,-0.1938885854497414,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2012,97.31835477441564,97.12446593718438,0.19388883723125616,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2013,100,99.99999999989228,1.0771827874123119e-10,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2014,104.90427009723983,104.09751890619226,0.8067511910475673,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2015,110.24944132391133,106.78078831132893,3.4686530125823936,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2016,117.00791206136377,116.64464038285284,0.3632716785109267,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2017,117.24346197982723,121.38324507912867,-4.1397830993014395,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2018,114.04843872682247,126.96441421033659,-12.915975483514117,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.03759283238529511
2011,86.9201030927835,88.73984572620986,-1.8197426334263582,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2012,93.10567010309278,91.2859269377925,1.819743165300281,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2013,100.00000000000001,99.99999999996795,3.205968823749572e-11,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2014,105.41237113402062,109.43246043765356,-4.020089303632943,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2015,111.66237113402062,115.56999519401265,-3.907624059992031,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2016,121.7139175257732,124.67083806389596,-2.956920538122759,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2017,117.52577319587628,126.6369314602915,-9.111158264415224,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2018,110.82474226804123,130.94745962482116,-20.12271735677993,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,3.311464219783291
2011,91.9908466819222,90.61370493708611,1.377141744836095,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2012,91.53318077803203,92.91018088251654,-1.3770001044845088,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2013,100,99.99999999984799,1.5201351288851583e-10,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2014,104.11899313501144,99.42034600528606,4.698647129725373,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2015,109.38215102974827,98.141017451406,11.241133578342271,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2016,118.07780320366133,102.4979965912093,15.579806612452032,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2017,106.17848970251717,103.77615965275332,2.4023300497638473,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2018,131.12128146453088,111.90060506578072,19.220676398750157,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,1.896324336560276
2011,96.48197009674583,95.46058271665729,1.021387380088541,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2012,95.86631486367635,96.88778764163695,-1.0214727779605965,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2013,100,99.99999998757652,1.2423484463397472e-8,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2014,102.28671943711521,103.73169349291902,-1.4449740558038116,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2015,99.20844327176779,106.90512941726205,-7.696686145494255,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2016,111.08179419525064,112.75697974085335,-1.6751855456027158,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2017,114.42392260334212,115.00336355380303,-0.5794409504609064,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2018,107.29991204925241,117.75072697799281,-10.4508149287404,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,1.043319408159336
2011,95.59592474799203,95.60017004695155,-0.0042452989595176405,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Population,1.8058803921084554e-5
2012,97.66589402188562,97.66164019483384,0.004253827051783787,P2,All Australia exc. NSW,117031331,Glebe - Forest Lodge,Spillover,spillover,Population,1.8058803921084554e-5
